Report generated on: 02-06-2025 11:53:45
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.27-12-GUF-MTOE.A","        French Guiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.27-12-PYF-MTOE.A","        French Polynesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GAB-MTOE.A","        Gabon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GMB-MTOE.A","        Gambia, The","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GEO-MTOE.A","        Georgia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-DEU-MTOE.A","        Germany","--","--","--","--","--","--","--","--","--","--","--","12.042820287037395","12.97196903985213","12.536715385701827","12.310232152783632","12.505245050376063","13.070937225535062","13.91332759489708","13.203955282226197","13.886844361890699","13.85434221229196","13.99312123200721","13.465176262334577","13.48297505854341","13.646775574378323","13.294239031111582","13.646603605332826","11.453912290736442","12.114015471872728","10.98185726085","11.433447974322421","8.791143590276818","8.098022352405303","7.921496127203688","7.893379188265097","7.4604471162289885","6.882029231703288","6.204213238880916","6.179363711806748","6.104213238925008","5.237661218670807","5.626938948507764","2.7422183994787632","0.578067420209432"
"INTL.27-12-DDR-MTOE.A","        Germany, East","1.0222699909508033","0.9644024071414088","0.8791057605754069","0.9910576091932843","1.0094582970613533","1.0953568352865912","0.9379191741350291","0.9157351672660489","0.951160790638219","0.9501289763652432","0.45821152172401636","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.27-12-DEUW-MTOE.A","        Germany, West","3.7575236440869797","4.611435939497227","5.466638002748693","5.66061908606815","7.960189162440282","10.825623383016909","10.282029230204143","11.222269986453368","12.474806529323276","12.07592432829537","12.021926048009636","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.27-12-GHA-MTOE.A","        Ghana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GIB-MTOE.A","        Gibraltar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GRC-MTOE.A","        Greece","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GRL-MTOE.A","        Greenland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GRD-MTOE.A","        Grenada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GLP-MTOE.A","        Guadeloupe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.27-12-GUM-MTOE.A","        Guam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GTM-MTOE.A","        Guatemala","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GIN-MTOE.A","        Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GNB-MTOE.A","        Guinea-Bissau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-GUY-MTOE.A","        Guyana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-HTI-MTOE.A","        Haiti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-HITZ-MTOE.A","        Hawaiian Trade Zone","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.27-12-HND-MTOE.A","        Honduras","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-HKG-MTOE.A","        Hong Kong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-HUN-MTOE.A","        Hungary","0","0","0.000429922613739929","0.20042992252555492","0.3051590712326016","0.5251074804219493","0.6015477211449087","0.890197764009897","1.0895098877397282","1.1256233872938821","1.121582114724727","1.121238176633735","1.1410146168657715","1.1269394663990628","1.1476354251173666","1.145720807749337","1.1582975059381169","1.1411865859112675","1.1394668954563079","1.151418744118278","1.1582975059381169","1.1539122952779695","1.139724849024552","0.8993981079439315","0.9732588129844514","1.1196044707015231","1.0754944105318065","1.1920034388553271","1.1922613924235712","1.229406706250701","1.272484952147442","1.2649183141456193","1.2741186580796537","1.241530523958167","1.2706792771697342","1.2859845222188757","1.3036973339049607","1.308254513610604","1.2773000854213292","1.3243336193644775","1.3045571791324406","1.2992261387220656","1.2858125531733797","1.2971176434521439"
"INTL.27-12-ISL-MTOE.A","        Iceland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-IND-MTOE.A","        India","0.25795356824395743","0.2596732586989171","0.17368873595093132","0.30008598439047046","0.3301805673522655","0.40369733430179333","0.4069647461662168","0.40799656043919263","0.44625967306204634","0.32674118644234607","0.4824591571389483","0.4445399826070866","0.5169389507608907","0.5070401545485743","0.405846947370493","0.5554600169519883","0.6380051587900547","0.8985382627164517","0.9148753220385689","0.9845227854644375","1.2089423898366805","1.567927772309521","1.5270851240042278","1.4075666373845277","1.2935511602206984","1.3528804809168087","1.3408426477320907","1.3549441094627603","1.2834909710591842","1.6024075659314634","2.2584694744985954","2.7761822859642176","2.8259673246353016","2.943078244618058","3.1042132402477836","3.217024934093141","3.2601891645126297","3.297162509294264","3.2513327586695873","3.9958727411443964","3.6998280293230814","4.050902835703107","3.9720550283432043","4.147463454749095"
"INTL.27-12-IDN-MTOE.A","        Indonesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-IRN-MTOE.A","        Iran","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.008426483229302608","0.11418744620932515","0.3347979362238323","0.3202063627134991","0.2749785037480586","0.5093723127590679","0.5473774718136777","0.5417024933123106","0.5043852104396848","0.4980223557563338","0.2782459156124821","0.5165950126698987","0.5220120376030218"
"INTL.27-12-IRQ-MTOE.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-IRL-MTOE.A","        Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-ISR-MTOE.A","        Israel","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-ITA-MTOE.A","        Italy","0.17781599304283466","0.2187446258708759","0.5663800513409825","0.4699914013404904","0.5591573514301517","0.5672398965684624","0.7130696471490463","0.004213241614651304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-JAM-MTOE.A","        Jamaica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-JPN-MTOE.A","        Japan","6.761478930810612","7.130008595308479","8.165778156330717","9.048581251384286","10.91994840447145","12.868185720895312","13.65245055287969","16.217024928361116","14.952622521351984","15.005588987364742","16.522613922207455","17.436543414495798","18.236973336756797","20.360533095063804","21.98366293097753","23.79114358366294","24.685296635719244","26.330008586842716","27.147549429130567","25.86285467475291","26.306706781178015","26.127687004816707","24.104815122647594","19.60550300081374","23.07136714373955","24.118830599855514","25.06809973099328","22.98684435787828","20.74411005104257","22.61848666242591","23.93504728093397","13.187910570281423","1.3001977638291178","0.8970593289251864","0","0.2786414444171228","1.2785124671920758","2.3861994830407283","4.112063626733749","5.492588131714036","3.5995786742512044","5.264230436199935","4.821152190479564","7.227429059581947"
"INTL.27-12-JOR-MTOE.A","        Jordan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-KAZ-MTOE.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","0.04084264830529326","0.032674118644234605","0.031900257939502734","0.008598452274798581","0.0077386070473187225","0.024505588983175956","0.008598452274798581","0.0000859845227479858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-KEN-MTOE.A","        Kenya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-KIR-MTOE.A","        Kiribati","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-XKS-MTOE.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-KWT-MTOE.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-KGZ-MTOE.A","        Kyrgyzstan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-LAO-MTOE.A","        Laos","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-LVA-MTOE.A","        Latvia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-LBN-MTOE.A","        Lebanon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-LSO-MTOE.A","        Lesotho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-LBR-MTOE.A","        Liberia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-LBY-MTOE.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-LTU-MTOE.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","1.1926053305145632","1.053740326276566","0.6294926910380041","0.9148753220385689","1.0894239032169801","0.932932071815646","1.1071367149030653","0.805588993625879","0.6877042129383905","0.9281169385417588","1.1552020631191893","1.2648323296228712","1.2336199478653525","0.8206362851067766","0.6831470332327472","0.7803095439379711","0.7858985379165903","0.8619948405485577","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-LUX-MTOE.A","        Luxembourg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MAC-MTOE.A","        Macau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MDG-MTOE.A","        Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MWI-MTOE.A","        Malawi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MYS-MTOE.A","        Malaysia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MDV-MTOE.A","        Maldives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MLI-MTOE.A","        Mali","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MLT-MTOE.A","        Malta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MTQ-MTOE.A","        Martinique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.27-12-MRT-MTOE.A","        Mauritania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MUS-MTOE.A","        Mauritius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MEX-MTOE.A","        Mexico","0","0","0","0","0","0","0","0","0","0","0.2398968184668804","0.3465176266743828","0.3201203781907512","0.40277833172266286","0.3462596731061388","0.6896818569615941","0.6435081682459257","0.8544282025467349","0.7566638001822751","0.8170249351513611","0.6715391226617692","0.7128116935808023","0.7962166806463485","0.8576956144111584","0.750988821680908","0.8871883057137175","0.8942390365790523","0.8552880477742149","0.8047291483983992","0.8691315559366405","0.48675838327634763","0.8308684433137868","0.7230438517878126","0.9782459153038345","0.799914015124512","0.9610490107542373","0.8832330176673102","0.9090283744917059","1.145055889434927","0.9355975920208336","0.9343336195364381","0.9979363710131233","0.9061908852410224","1.041990635826029"
"INTL.27-12-FSM-MTOE.A","        Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA"
"INTL.27-12-MDA-MTOE.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MNG-MTOE.A","        Mongolia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MNE-MTOE.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MSR-MTOE.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MAR-MTOE.A","        Morocco","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MOZ-MTOE.A","        Mozambique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-NAM-MTOE.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-NRU-MTOE.A","        Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-NPL-MTOE.A","        Nepal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-NLD-MTOE.A","        Netherlands","0.3393809112863","0.29535683563933124","0.31590713657609987","0.2901117797517041","0.30017196891321846","0.31590713657609987","0.34084264817301574","0.2889079964332323","0.2981943248900148","0.32570937216937024","0.2860705071825488","0.2719690454518791","0.31049011164297674","0.3224981081983012","0.3240756662371585","0.3282029233290618","0.3398108339000399","0.19690455709288748","0.31152192591595257","0.3129836628026683","0.32072226984998703","0.3247635424191424","0.3197764400997592","0.3283748923745578","0.3122098020979365","0.3243336198054025","0.28142734295415756","0.3434221838554553","0.33826311249057617","0.34548581240140697","0.32261392935044275","0.33662940655836443","0.3216680996002149","0.23533963876123715","0.33301805660294903","0.3316423042389812","0.32243336185267196","0.2818314702110731","0.2919604469907858","0.31816852952437186","0.3323215819686903","0.31110920020676225","0.33791865849244773","0.32391109186061884"
"INTL.27-12-NLDA-MTOE.A","        Netherlands Antilles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-NCL-MTOE.A","        New Caledonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-NZL-MTOE.A","        New Zealand","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-NIC-MTOE.A","        Nicaragua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-NER-MTOE.A","        Niger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-NGA-MTOE.A","        Nigeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-NIU-MTOE.A","        Niue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-PRK-MTOE.A","        North Korea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MKD-MTOE.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-MNP-MTOE.A","        Northern Mariana Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","ie","ie","ie"
"INTL.27-12-NOR-MTOE.A","        Norway","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-OMN-MTOE.A","        Oman","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-PAK-MTOE.A","        Pakistan","0.0001719690454959716","0.01289767841219787","0.014789337912653558","0.019604471186540764","0.0278589853703474","0.028030954415843374","0.03482373171293425","0.04316423041948887","0.01599312123112536","0.005674978501367063","0.03129836628026683","0.03422184005369835","0.04496990539719658","0.03321083403522753","0.04780739464788011","0.04278435079798827","0.02889079964332323","0.031814273416754746","0.032674118644234605","0.0060189165923590065","0.032674118644234605","0.17033533956375987","0.15477214094637445","0.15563198617385432","0.1659501289036126","0.20687876173165384","0.21908856396186782","0.19853826302509922","0.14969905410424328","0.22674118648643857","0.22012037823484365","0.33043852092050946","0.4532244194046332","0.3780395527137944","0.39363714514027903","0.3725709370670225","0.4676698192262948","0.6972484949634169","0.7987962163287882","0.7795356832332393","0.8288907992905832","1.3536543416215405","1.9157351668251237","2.0684436792255467"
"INTL.27-12-PSE-MTOE.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-PAN-MTOE.A","        Panama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-PNG-MTOE.A","        Papua New Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-PRY-MTOE.A","        Paraguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-PER-MTOE.A","        Peru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-PHL-MTOE.A","        Philippines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-POL-MTOE.A","        Poland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-PRT-MTOE.A","        Portugal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-PRI-MTOE.A","        Puerto Rico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-QAT-MTOE.A","        Qatar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-REU-MTOE.A","        Reunion","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.27-12-ROU-MTOE.A","        Romania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.07824591570066708","0.441119088369558","0.42132416146513046","0.4135855544178117","0.4492691313582258","0.4331040410816045","0.43938091124220746","0.39036973327585556","0.4532244194046332","0.43963886481045145","0.4452278587890705","0.6086414442716175","0.8885640580776853","0.9303525361332065","0.920464316017188","0.9295786754284745","0.9083404983097221","0.9196732584079066","0.9246775576318393","0.9198624243579522","0.8913155628056209","0.9078159927209594","0.8978245911776433","0.8895442816370124","0.9077128112936618","0.8922355971990243","0.8770421320294552","0.8922738345162904"
