Report generated on: 02-06-2025 11:52:56
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.7-1-SCG-MTOE.A","        Former Serbia and Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","13.304118594654705","12.765927776065784","11.688507160473677","14.059109575686783","14.03555939829679","14.884404762750746","15.264670862371489","11.463395170716407","12.846621766240313","12.585491858121879","13.298231050307207","13.94967051605094","14.2537448652923","12.6052324479929","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.7-1-SUN-MTOE.A","        Former U.S.S.R.","432.2373555109232","424.9931540219088","433.4447224257539","432.2373555109232","429.8226216812524","438.2741900850917","453.36627652053664","458.79942763729326","465.4399456688858","447.3294419463555","429.21893822383475","384.263708761421","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.7-1-YUG-MTOE.A","        Former Yugoslavia","22.903209264990394","29.101871105021655","30.630835018588492","32.741052009365106","35.61834721297359","38.30634341245568","37.986831136927464","38.95684577057808","39.423107132538554","40.05473845349599","40.78690181546382","37.93269636133836","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.7-1-FRA-MTOE.A","        France","13.55312985245812","13.626040450830697","13.063593175444634","12.841024456253743","12.446427985257223","11.098554992968197","10.820098828017459","10.339848056634423","9.018081751321715","8.923773184231035","8.382835944828724","7.905636569220682","7.221194933859874","6.699135461438619","5.912505056906953","5.506571496496533","5.305731567651432","4.455643799501526","3.66325495404931","3.329739411926671","2.259704620819116","1.4998098553461257","1.0588390869025963","1.1353974889681966","0.10819550375837743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GUF-MTOE.A","        French Guiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-PYF-MTOE.A","        French Polynesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GAB-MTOE.A","        Gabon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GMB-MTOE.A","        Gambia, The","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GEO-MTOE.A","        Georgia","--","--","--","--","--","--","--","--","--","--","--","--","0.06168250805126432","0.06561968941623865","0.08049348568391941","0.01487379626768076","0.006999433537732122","0.002187322980541288","0.0065619689416238644","0.006999433537732122","0.0030622521727578034","0.00043746459610825763","0.0026247875766495458","0.003499716768866061","0.003499716768866061","0.002187322980541288","0.003937181364974319","0.006124504345515607","0.004812110557190834","0.06649461860845517","0.04593378259136705","0.06124504345515607","0.11111600741149744","0.17682318974695774","0.1301806639266938","0.13151317114074107","0.12672645335213684","0.11454532714459587","0.05940970325783144","0.006539341437732525","0.04244160815469541","0.06907254189993974","0.10717729840529693"
"INTL.7-1-DEU-MTOE.A","        Germany","--","--","--","--","--","--","--","--","--","--","--","115.91160338575912","106.8596153768246","96.58626849454622","88.49386561369232","86.13816088173641","80.79601362681535","77.08474922335783","70.3298167345302","68.20243866793656","64.97810345050688","61.957202691290924","62.4107138058411","61.4583708924331","62.370023341962664","60.620050373529814","57.20953420782876","58.45434255512904","53.66228908034911","49.44421561634232","48.709823334091475","49.49627670242326","50.516990553370064","47.53194192063957","46.73166417216068","45.26719549999525","41.81569879941894","41.57422608623397","39.650159371869435","29.72295220734815","24.304865948307082","28.57820704267334","43.591230873722324"
"INTL.7-1-DDR-MTOE.A","        Germany, East","119.08189695768093","121.36690384583352","122.8831844434731","119.950423584545","122.3981706775192","125.98523950203435","123.81832188351036","120.19531491314758","119.25661648558439","116.86971984335547","105.12716430653316","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.7-1-DEUW-MTOE.A","        Germany, West","79.3879313051204","80.91126923055592","81.92212296231561","79.96694905636333","81.59878045167927","83.9901596680231","82.54554792234043","80.13020994209843","79.50441099038957","77.91314656223683","70.08477620435568","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.7-1-GHA-MTOE.A","        Ghana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GIB-MTOE.A","        Gibraltar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GRC-MTOE.A","        Greece","3.0468240666546924","3.5875506242207487","3.598583179682383","4.018214307062404","4.268810923976671","4.713527981037314","5.003526581743132","5.859337669695626","6.346740209197116","6.812077637775338","6.816017836154493","6.920958452985991","7.230395365695641","7.199661818338231","7.44329741811599","7.573323964628109","7.851633310142433","7.728567780766822","7.996501270549371","8.149774987498505","8.3909151283028","8.713617375555605","9.255263312743464","8.970386969930548","9.19918115581349","9.114729570553598","8.509121079677453","8.708889137500618","8.631661249269177","8.523043113950468","7.423333746328271","7.705189270383834","8.268637638603018","7.0823752465853795","6.720164288172056","5.973954920882866","4.181639772887547","4.807647158211389","4.499790098564246","3.3759339538088557","1.7330865944942688","1.4915822304802653","1.7866847102060448"
"INTL.7-1-GRL-MTOE.A","        Greenland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GRD-MTOE.A","        Grenada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GLP-MTOE.A","        Guadeloupe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GUM-MTOE.A","        Guam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GTM-MTOE.A","        Guatemala","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GIN-MTOE.A","        Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GNB-MTOE.A","        Guinea-Bissau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GUY-MTOE.A","        Guyana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-HTI-MTOE.A","        Haiti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-HITZ-MTOE.A","        Hawaiian Trade Zone","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.7-1-HND-MTOE.A","        Honduras","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-HKG-MTOE.A","        Hong Kong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-HUN-MTOE.A","        Hungary","4.464365817859786","4.503820347662197","4.5353839715041255","4.376708145124864","4.346002228452552","4.132776226085609","4.0073794378875105","3.968611073820793","3.626900537445128","3.4860650201939123","3.0585837668564833","2.939362470279632","2.717902479084359","2.54430254795375","2.415989555378952","2.5340100619183383","2.617550740239096","2.704179164370477","2.5161697527902915","2.495413239285545","2.407240942248852","2.386827511611952","2.234670259721784","2.2816726126168305","1.9284688001682886","1.6416515226481518","1.707180350406939","1.6841937982611863","1.6131756446168464","1.5414713252368122","1.5632570873451","1.639078401139299","1.5936199211495643","1.6395930254410696","1.6715298636044413","1.5981915278775658","1.5394505805643512","1.3316514787607432","1.3192904389428437","1.1437302653129464","1.023126606549116","0.8332009001578761","0.7790769368999718"
"INTL.7-1-ISL-MTOE.A","        Iceland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-IND-MTOE.A","        India","47.20205214183168","51.5257832033386","54.87035452960247","57.687178007462414","62.819492626686674","65.20736287787017","72.07353483096672","77.53796797999266","84.54431918536136","87.0392143506332","93.23210409404325","101.087418179061","105.08405750421811","107.7784545014169","111.38162925847763","118.3191757492229","125.12663782499317","129.8300127125526","130.62946791369794","131.6334492940688","135.98850924269135","142.1596219894757","148.152841659858","157.26907889288637","166.81090485336136","177.06217961255894","187.0925542651649","198.75706590182628","204.19008342433142","206.27388918111845","217.1836268442371","221.42907702607747","228.99705517495286","233.9417952632704","246.8717739401659","260.2659490921012","279.2598041402177","283.7372298862147","303.22817676736514","310.8666486030189","306.45693935994575","326.771425087479","371.2071272234504"
"INTL.7-1-IDN-MTOE.A","        Indonesia","0.3053481129917806","0.3701361245785928","0.3176053637074582","0.35200577451451154","0.7988280851201538","1.28807781971327","2.0531633320280354","2.4663641840222215","3.2393034338113185","4.6423359637452","6.183374064630175","8.17701772698176","11.358861342127804","15.392707794624826","17.00529784930247","22.145381801198795","28.00189703975351","31.209106984071045","36.60113902827254","44.20533615520458","44.72042613092749","54.498124120785356","59.38288536878787","67.39614212458558","81.61580054370896","95.1757769212061","119.16491954362311","137.61843595082973","147.3338876531996","154.61011016199433","185.10258198912624","181.30292784254257","197.11865838699407","243.22647453432972","236.99136497773952","239.7592971722424","233.62930223285315","233.37997080340077","277.4676326660766","306.8706781831156","279.85524810760495","304.8071369732643","338.9715413172714"
"INTL.7-1-IRN-MTOE.A","        Iran","0.6331642509017248","0.6352740169786149","0.7146210435363568","0.72236659288464","0.7308144268773509","0.7786905162314771","0.8891403532890344","0.7781137497636484","0.7464503640718376","0.7619878996903137","0.8097771354554593","0.6036106312868039","0.6839088609764284","0.7992930701672192","0.7837865028971897","0.7992930701672192","0.7837865028971897","0.8528248247175817","0.8669001537438237","0.7320878030345944","0.8085143681341714","0.7841770752876964","0.7258895281025186","0.8045311271187966","0.8618230209809024","0.9552736263752529","0.9352851367665345","1.0103018892228808","0.9796784844575538","0.8104861297992288","0.7657591461972874","0.8185113423688202","0.7317877576408011","0.7770128852763777","0.753982510554013","0.8484701246405109","0.9392063156533257","1.1100324687835206","1.205109530463443","1.065778610683991","1.0845575930167892","1.1548715127084332","1.1001133372333147"
"INTL.7-1-IRQ-MTOE.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-IRL-MTOE.A","        Ireland","0.03826306711842417","0.0440025271861878","0.039538502689038316","0.047828833898030214","0.044640244971494866","0.03634991376250296","0.03443676040658176","0.02869730033881813","0.02869730033881813","0.02742186476820399","0.015942944632676738","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-ISR-MTOE.A","        Israel","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-ITA-MTOE.A","        Italy","0.4453754135813081","0.42043993163896426","0.6597512930578475","0.6060707416541906","0.6161141996587458","0.6552490532627021","0.35914020519736894","0.33697533235973","0.3601791836116333","0.371954272306629","0.33108778801223215","0.32554656980282237","0.24727686259490977","0.21472220561462754","0.09246907886952509","0.05956809575115474","0.04744668091807092","0.07480644582703153","0.06545564009865258","0.03982750588013253","0.04848565933233525","0.04813933319424714","0.056451160508361756","0.05899088552100894","0.06008413157269757","0.06117737762438935","0.05794845372115528","0.05471952981792121","0.040520158156308744","0.024935481942343844","0.034978939946899004","0.03186200470410602","0.027706091047048714","0.025281808080431952","0.02978404787557737","0.028052417185136822","0","0","0","0","0","0","0"
"INTL.7-1-JAM-MTOE.A","        Jamaica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-JPN-MTOE.A","        Japan","11.741539675961567","11.484261583266388","11.401943251850541","11.04661760216088","10.771849227417169","10.575319318875259","10.333145918251216","8.374992233713145","7.192805238509404","6.528455689720197","5.088350208965108","5.057102037485062","4.847292886119035","4.595394360922743","4.299493308540263","4.028463249784759","3.932167864203391","2.531739607669066","2.35891808785085","2.3525409099977797","1.8901955156501542","1.7996395901365503","0.8194673541195844","0.8641075990910793","0.8111770229105925","0.7965095138485299","0.8615567279498509","0.816278765193049","0.8226559430461198","0.7690876490803259","0.7301868641765946","0.7620727534419481","0.7952340782779157","0.797784949419144","0.8405120410347177","0.8067129984134429","0.8213805074755055","0.8468235339559016","0.6145552376269314","0.4943052588760745","0.503714147080495","0.4302764800778888","0.3925900372376319"
"INTL.7-1-JOR-MTOE.A","        Jordan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-KAZ-MTOE.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","84.74323393694955","71.80096457595114","66.84506325352702","54.08227788096639","49.81819358412597","46.996678404621186","46.28410016042898","38.866321352045986","50.152382071203945","51.277505611159945","47.54986414880865","54.11777285371641","55.62999247228882","55.44448103033804","64.73813546450413","65.51701563288526","66.29589580216206","67.54357744839838","74.29097014394742","77.98847437373364","80.7189081167228","80.08066839032388","76.64341634490735","73.40825949664888","70.7868483676311","69.31514892859647","68.40145219039977","66.56428927550604","65.70456163485363","57.002680205241376","68.24197601572854"
"INTL.7-1-KEN-MTOE.A","        Kenya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-KIR-MTOE.A","        Kiribati","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-XKS-MTOE.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.5139911745970245","1.685178235006326","1.69656697914998","1.6266329721428539","1.7033290459852748","1.6121987870611316","1.4131013580713458","1.6165141993150973","1.7263610566887724","1.485815466072906","1.5026985357534912","1.5815985910784651","1.6440777181566892","1.6742693230609462","1.6909504859474613"
"INTL.7-1-KWT-MTOE.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-KGZ-MTOE.A","        Kyrgyzstan","--","--","--","--","--","--","--","--","--","--","--","--","0.8514938181425536","0.6812742270999618","0.33450129119255473","0.18328295603228686","0.16190654211760755","0.20663866784190013","0.1710113113174346","0.16507341763263275","0.16824029454374434","0.18842912944224602","0.18169951827477426","0.1646775588912978","0.18249123715353055","0.13261293801927881","0.1270709044718983","0.15636450857022705","0.19199186509469257","0.24028672647143173","0.22761922161915812","0.32895925764517425","0.4607804767856967","0.5573701981430886","0.7101312513642166","0.718866489130464","0.7201210822853469","0.7273357031590278","0.9323702474966282","1.0107397906483466","1.066871786763728","0.8307943519639551","1.364543920734171"
"INTL.7-1-LAO-MTOE.A","        Laos","0","0","0","0","0","0","0","0","0","0","0.001824415922081934","0.00304069320346989","0.005473247766245802","0.008513940969715693","0.011554634173185582","0.013987188735961494","0.02886213119079803","0.05211092062620906","0.08371453482957063","0.11185010883304514","0.08668753184266033","0.09482517785783498","0.1050415349425441","0.11671892322114695","0.13906255317391195","0.14969118294097206","0.16524536235115","0.1886095418851312","0.21572827385260587","0.24092814535572976","0.3346452302498259","0.3790048442639845","0.4159385219063643","0.4603075388972985","0.5046765558882326","1.7530854661292867","4.758251226437913","4.876128354869715","5.759660253753103","5.545030446804365","5.337334211498872","5.336632538503768","4.790894152222612"
"INTL.7-1-LVA-MTOE.A","        Latvia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-LBN-MTOE.A","        Lebanon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-LSO-MTOE.A","        Lesotho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-LBR-MTOE.A","        Liberia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-LBY-MTOE.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-LTU-MTOE.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-LUX-MTOE.A","        Luxembourg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MAC-MTOE.A","        Macau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MDG-MTOE.A","        Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MWI-MTOE.A","        Malawi","0","0","0","0.006284159469546646","0.006912571995964201","0.017909841091104262","0.019480879533267128","0.02014856944596255","0.02890710163490155","0.03330602067474794","0.03149932076536546","0.03204918422012246","0.03267759959698761","0.03267759959698761","0.03204918422012246","0.03079235346639217","0.03330601497385276","0.03456284572758305","0.03581967648131334","0.03974098843295185","0.049456290159287014","0.03035246270258657","0.039527327204817705","0.05115301167682291","0.03255191652161458","0.03261475805930109","0.03795628876265484","0.036825141084297575","0.03808197183802787","0.03707650723504363","0.04964481477234656","0.04838798401861627","0.04461749175742539","0.04210383024996481","0.04003005950630982","0.0369508241596706","0.027210385818260838","0.03770492261190878","0.031295085767884284","0.030459293316653643","0.029623500865422998","0.03227070064046743","0.030103518205335418"
"INTL.7-1-MYS-MTOE.A","        Malaysia","0","0","0","0","0","0","0.011843889243749387","0.04812116563970828","0.049227397948356844","0.06000985874210013","0.06139596839686499","0.09949023218771422","0.09812093564630489","0.1096116060007569","0.1211022763552089","0.1325929467096609","0.1440836170641129","0.1555742874185599","0.17423180437717525","0.1842891054107956","0.19721314508607926","0.3020017915776151","0.309579491422103","0.34968046128318914","0.3927679954453616","0.43585552960753404","0.4983576550461779","0.5945998658986029","0.6936085105471728","1.1825637981225867","1.3258210577152718","1.6129389460405876","1.6317888986989675","1.6008509487750409","1.465486494418793","1.4155027621734537","1.2495480985363079","1.6532668961964632","1.4673386149284056","1.9133283387154691","1.8052787573166835","1.7252328936951822","2.135771375785"
"INTL.7-1-MDV-MTOE.A","        Maldives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MLI-MTOE.A","        Mali","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MLT-MTOE.A","        Malta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MTQ-MTOE.A","        Martinique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MRT-MTOE.A","        Mauritania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MUS-MTOE.A","        Mauritius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MEX-MTOE.A","        Mexico","3.5916229581272887","3.528222195065969","3.911102335106722","4.703899542836122","4.9789702205242445","4.958409752975557","4.7349147907661076","5.149999583606425","4.198379602733145","4.627086711790429","5.165239875594996","4.49330165095594","3.8154792766002887","4.113475626149127","5.389320047727717","5.238082914978572","5.713735146065068","5.898573370080649","6.4283124663985065","5.894251119174946","6.530088467564206","6.466331510829635","6.032732570022694","7.702924264687998","8.708130541147783","8.406048133099576","9.541326652722114","10.17910646830045","9.21942853791644","7.865817845737666","9.564692108859974","12.643699589645266","8.32838018390234","8.080659636207306","8.160125859448979","6.078272001580764","7.326147705940453","6.971485679871335","6.374331748335925","5.239191072679805","5.324104159665049","3.3262655081849846","3.0880700817577154"
"INTL.7-1-FSM-MTOE.A","        Micronesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MDA-MTOE.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MNG-MTOE.A","        Mongolia","1.0977697157320343","0.926926992530709","1.1227763082523399","1.1396534676118601","1.1368601017934301","1.3045327189670564","1.5248114043751215","1.7580375021098655","1.9447082993041307","1.9009409142496347","1.5617867237021157","1.3435407281916116","1.1770344710093887","1.0092639869849929","0.9179209144824061","0.9135076303588889","0.9091013280456088","0.8948208758213727","0.8883883253503673","0.8952729407236999","0.9374287502084098","0.9403695651384818","1.0106399003636293","1.280956855404499","2.2316092355166703","2.0042544205687745","2.217188646604842","2.5638082131708604","2.976463196260379","4.363259877491099","9.155449291521492","8.910156661261755","11.652934483248693","10.001920599839584","11.061332097196225","14.434266892533957","21.133456980830907","25.14937309940791","27.284986844304672","27.240166628501015","22.09857104326093","15.183787762845451","18.08698476366694"
"INTL.7-1-MNE-MTOE.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.35011045673487606","0.27856010545770893","0.40290489068696056","0.2215976898778283","0.44875268859271816","0.4568570973134329","0.4135563992913285","0.39179027301283753","0.38322275522236765","0.41054619033792017","0.3237132397588338","0.3414966284575567","0.3695378822111036","0.371691339385465","0.38563092238509433","0.3917130881678713","0.41846191975697555"
"INTL.7-1-MSR-MTOE.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MAR-MTOE.A","        Morocco","0.43364809400880727","0.4483156030708699","0.46872257220069613","0.47892605676560923","0.5344075040873243","0.4942312836129789","0.4942312836129789","0.40431307588468207","0.40558851145529623","0.32140976379476305","0.33543955507151857","0.35138249970419533","0.3673254443368721","0.38518154232547","0.41451656044959523","0.41451656044959523","0.3226851993653772","0.23978188727545816","0.1715460842476017","0.08226559430461197","0.019769251344519158","0.018653245220231783","0.017537239095944412","0.01642123297165704","0.015305226847369669","0.0076526134236848346","0.004357738199598311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MOZ-MTOE.A","        Mozambique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014497714266987486","0.013772826252020864","0.013047938237052996","0.015222579265775455","0.01739754224749387","0.020850142280785737","0.021789225982301784","0.023011399932138486","0.02249820720389165","0.02220362111159727","0.01997380150839815","0.017276145953793634","0.026227218651245825","0.039246652031733664","0.05046232465733126","0.4318237800949459","3.131981525375465","4.15850424481315","4.364668846097702","4.55937814749289","4.997862923591369","9.68150064066534","10.183733162999783","6.974496025674967","4.716078714170581","6.747916789579334","5.395551840054948"
"INTL.7-1-NAM-MTOE.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-NRU-MTOE.A","        Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-NPL-MTOE.A","        Nepal","0","0","0","0","0","0","0","0","0","0","0","0.0008828934529308074","0.0009781856154737552","0.0010734777780167031","0.0024580960337065266","0.0024628861279818387","0.0024676762222571513","0.0031985812245467734","0.004541636753147589","0.007431769232423328","0.007018893163955366","0.004128760684679627","0.004954512821615553","0.004541636753147589","0.003715884616211664","0.0038228195179448666","0.004939236407082238","0.005780264958551478","0.0057162691679389435","0.006118410458626739","0.00487193760792196","0.0054334490610383895","0.006639047180964841","0.007844645300891292","0.008636079070802282","0.007754600483492278","0.008505669366391175","0.009315733115571287","0.010125796864751398","0.01100917138323231","0.011340892488521565","0.011995423997859096","0.007765109707160351"
